_id;hide;kind;vague;lat;lon;status;closed;name;addr;town;posttown;county;postcode;prev;img;url;listed;gsv
rh41-black-horse;;;;51.2325835833;-0.3308362161;bone;;Black Horse;29 High Street;;Dorking;Surrey;;;;http://www.closedpubs.co.uk/surrey/dorking_blackhorse.html;;https://www.google.co.uk/maps/@51.232503,-0.3307248,3a,75y,325.99h,92.24t/data=!3m6!1e1!3m4!1sEmQvSMEUUQ5wXXB8M-EQRw!2e0!7i13312!8i6656
rh41-george;;;;51.2318894098;-0.3321433458;bone;;George;High Street;;Dorking;Surrey;;;http://www.closedpubs.co.uk/surrey/pics/dorking_george.jpg;http://www.closedpubs.co.uk/surrey/dorking_george.html;;https://www.google.co.uk/maps/@51.2318099,-0.3321317,3a,75y,285.47h,95.18t/data=!3m6!1e1!3m4!1slvHDPndHSROePx4s1hysHQ!2e0!7i13312!8i6656
rh41-gun;;;;51.2318654999;-0.3332627962;bone;;Gun;1 North Street;;Dorking;Surrey;;;http://www.closedpubs.co.uk/surrey/pics/dorking_gun.jpg;http://www.closedpubs.co.uk/surrey/dorking_gun.html;;https://www.google.co.uk/maps/@51.231946,-0.3332057,3a,75y,196.85h,92.02t/data=!3m6!1e1!3m4!1sBlRtHVdwtt66qyuIV0kRmw!2e0!7i13312!8i6656
rh41-old-kings-head;;;;51.2317958091;-0.3330589403;bone;;Old King's Head;26 North Street;;Dorking;Surrey;;;;;;https://www.google.co.uk/maps/@51.2315805,-0.3330595,3a,39.9y,359.8h,94.86t/data=!3m6!1e1!3m4!1sNqnn1LD-3d3V9e2Cw-cm5Q!2e0!7i13312!8i6656
rh41-queens-arms;;;;51.231662558;-0.3332143683;bone;;Queen's Arms;West Street;;Dorking;Surrey;;;;http://www.closedpubs.co.uk/surrey/dorking_queensarms.html;;https://www.google.co.uk/maps/@51.2315774,-0.3330601,3a,75y,310.81h,92.12t/data=!3m6!1e1!3m4!1sI7ujkvLpFXchPZesXOKH5A!2e0!7i13312!8i6656
rh41-ram;;;;51.2328568746;-0.3294574128;bone;1950s;Ram;68 High Street;;Dorking;Surrey;;;http://www.closedpubs.co.uk/surrey/pics/dorking_ram.jpg;http://www.closedpubs.co.uk/surrey/dorking_ram.html;;https://www.google.co.uk/maps/@51.232854,-0.3297643,3a,60y,93.22h,91.17t/data=!3m6!1e1!3m4!1sUxk4NyofyWQQ9OvM9DLa4A!2e0!7i13312!8i6656
rh41-red-lion-hotel;;;;51.2321645986;-0.3310153845;bone;1964;Red Lion Hotel;81 High Street;;Dorking;Surrey;;Cardinal's Cap;https://photos.francisfrith.com/frith/dorking-high-street-1907_57634.jpg;http://www.closedpubs.co.uk/surrey/dorking_redlion.html;;https://www.google.co.uk/maps/@51.232231,-0.3312512,3a,75y,136.24h,89.17t/data=!3m7!1e1!3m5!1sVyEcFMqSXoKzlSkwyvjhTQ!2e0!6s%2F%2Fgeo3.ggpht.com%2Fcbk%3Fpanoid%3DVyEcFMqSXoKzlSkwyvjhTQ%26output%3Dthumbnail%26cb_client%3Dmaps_sv.tactile.gps%26thumb%3D2%26w%3D203%26h%3D100%26yaw%3D70.198654%26pitch%3D0%26thumbfov%3D100!7i13312!8i6656
rh41-rock;;;;51.2319296488;-0.331668372;bone;;Rock;89 High Street;;Dorking;Surrey;;;;http://www.closedpubs.co.uk/surrey/dorking_rock.html;;
rh41-rose-crown;;;;51.2316085409;-0.3344837995;bone;;Rose & Crown;10 West Street;;Dorking;Surrey;;;;http://www.closedpubs.co.uk/surrey/dorking_rosecrown.html;;https://www.google.co.uk/maps/@51.2316956,-0.3345849,3a,54.8y,136.58h,93.89t/data=!3m6!1e1!3m4!1stEWB3o06_bbFi2b7_0i6bQ!2e0!7i13312!8i6656
rh41-sun;;;;51.2324377936;-0.3311168052;bone;1971;Sun;26 High Street;;Dorking;Surrey;;;;http://www.closedpubs.co.uk/surrey/dorking_sun.html;;https://www.google.co.uk/maps/@51.2323831,-0.3309606,3a,78.1y,315.67h,92.78t/data=!3m6!1e1!3m4!1s_9k2Sc4b90pJ0_7Bmjsn-w!2e0!7i13312!8i6656
rh41-three-tuns;;;;51.2324923443;-0.3310142907;bone;c1950;Three Tuns;27 High Street;;Dorking;Surrey;;;https://photos.francisfrith.com/frith/dorking-quicks-high-street-1937_87851x.jpg;http://www.closedpubs.co.uk/surrey/dorking_threetuns.html;;https://www.google.co.uk/maps/@51.2323831,-0.3309606,3a,55.9y,359.05h,92.67t/data=!3m6!1e1!3m4!1s_9k2Sc4b90pJ0_7Bmjsn-w!2e0!7i13312!8i6656
rh41-wheatsheaf;;;;51.2317886524;-0.3323750841;bone;;Wheatsheaf;8 High Street;;Dorking;Surrey;;;http://www.closedpubs.co.uk/surrey/pics/dorking_wheatsheaf.jpg;http://www.closedpubs.co.uk/surrey/dorking_wheatsheaf.html;;
;;;;;;;;;;;;;;;;;;
rh42-white-hart;;;;51.2325245966;-0.3291615303;open;;White Hart;5 Dene Street;;Dorking;Surrey;RH4 2DR ;;https://whatpub.com/img/REI/106/white-hart-dorking/298/224/1;https://whatpub.com/pubs/REI/106/white-hart-dorking;;https://www.google.co.uk/maps/@51.2324245,-0.3291371,3a,75y,356.5h,89.73t/data=!3m6!1e1!3m4!1s4_cfjnIToddnmr4W3RZ9Pw!2e0!7i13312!8i6656
rh42-jolly-butchers;;;;51.2320146847;-0.328787219;open;;Red Bar & Lounge;45 Dene Street;;Dorking;Surrey;RH4 2DW ;Beehive|Jolly Butchers;http://www.closedpubs.co.uk/surrey/pics/dorking_beehive.JPG|https://whatpub.com/img/REI/81/red-bar-lounge-dorking/298/224/1;https://whatpub.com/pubs/REI/81/red-bar-lounge-dorking;;https://www.google.co.uk/maps/@51.2320482,-0.3285711,3a,75y,256.42h,85.12t/data=!3m6!1e1!3m4!1sn2sI3To_V-a9OT5mzxSUJQ!2e0!7i13312!8i6656
rh42-white-lion;;;;51.2314129224;-0.3333008616;bone;;White Lion;78 South Street;;Dorking;Surrey;;;https://photos.francisfrith.com/frith/dorking-south-street-1907_57635.jpg;http://www.closedpubs.co.uk/surrey/dorking_whitelion.html;;https://www.google.co.uk/maps/@51.2314203,-0.3331185,3a,75y,269.3h,89.03t/data=!3m6!1e1!3m4!1so_7HW1ITF_b8iLPDfF9Stg!2e0!7i13312!8i6656
rh42-bulls-head;;;;51.2312393693;-0.3332322845;open;;Bull's Head;11 South Street;;Dorking;Surrey;RH4 2DY ;;https://whatpub.com/img/REI/461/bulls-head-dorking/200/150;https://whatpub.com/pubs/REI/461/bulls-head-dorking;;https://www.google.co.uk/maps/@51.2312086,-0.3334178,3a,41y,67.91h,93.68t/data=!3m6!1e1!3m4!1swSaxOpP8kd9anUPZi7ISUw!2e0!7i13312!8i6656
rh42-little-dudley-house;;bar;;51.228689;-0.334455;open;;Little Dudley House;77 South Street;;Dorking;Surrey;RH4 2EU;;https://whatpub.com/img/REI/447/little-dudley-house-dorking/298/224/1;https://whatpub.com/pubs/REI/447/little-dudley-house-dorking;;https://www.google.co.uk/maps/@51.2287197,-0.3345946,3a,75y,78.28h,91.31t/data=!3m6!1e1!3m4!1s52eKWoe9UzVM93LEnshZ8Q!2e0!7i13312!8i6656
rh42-spotted-dog;;;;51.230963831;-0.3341571096;open;;Spotted Dog;42 South Street;;Dorking;Surrey;RH4 2HQ ;;https://whatpub.com/img/REI/102/spotted-dog-dorking/200/150;https://whatpub.com/pubs/REI/102/spotted-dog-dorking;;https://www.google.co.uk/maps/@51.2308477,-0.3340773,3a,75y,351.08h,91.89t/data=!3m6!1e1!3m4!1sEDBPkijzbTNR27vjd1KVEA!2e0!7i13312!8i6656
rh42-bush;;;;51.2231749451;-0.3324224403;gone;2012;Bush;10 Horsham Road;;Dorking;Surrey;RH4 2JL ;;http://www.closedpubs.co.uk/surrey/pics/dorking_bush.jpg|https://whatpub.com/img/REI/85/bush-dorking/298/224/1;https://whatpub.com/pubs/REI/85/bush-dorking;;https://www.google.co.uk/maps/@51.2231281,-0.3322291,3a,75y,293.3h,85.51t/data=!3m6!1e1!3m4!1sAbXTmlywKbX0-g-QEsuCag!2e0!7i13312!8i6656
rh42-queens-head;;;;51.227292386;-0.3349798291;open;;Queen's Head;1 Horsham Road;;Dorking;Surrey;RH4 2JS ;;https://whatpub.com/img/REI/101/queens-head-dorking/200/150;https://whatpub.com/pubs/REI/101/queens-head-dorking;;https://www.google.co.uk/maps/@51.227203,-0.3351105,3a,75y,48.17h,94.4t/data=!3m6!1e1!3m4!1sSkJUKxPSPMrYPcPmq0R5Fg!2e0!7i13312!8i6656
rh42-cricketers;;;;51.2285936562;-0.3345485649;open;;Cricketers;81 South Street;;Dorking;Surrey;RH4 2JU ;;https://whatpub.com/img/REI/87/cricketers-dorking/200/150;https://whatpub.com/pubs/REI/87/cricketers-dorking;;https://www.google.co.uk/maps/@51.2287197,-0.3345946,3a,75y,152.66h,91.72t/data=!3m6!1e1!3m4!1s52eKWoe9UzVM93LEnshZ8Q!2e0!7i13312!8i6656
rh42-south-street-wine-bar;;bar;;51.229679;-0.334562;open;;South Street Wine Bar;43 South Street;;Dorking;Surrey;RH4 2JX;;https://whatpub.com/img/REI/422/south-street-wine-bar-dorking/298/224/1000001;https://whatpub.com/pubs/REI/422/south-street-wine-bar-dorking;;https://www.google.co.uk/maps/@51.2296551,-0.3346023,3a,42.6y,55.64h,92.42t/data=!3m6!1e1!3m4!1sKe38y0DGf8WrPb89jgQ5Uw!2e0!7i13312!8i6656
rh42-ceylon-tavern;;bar;;51.22941;-0.334572;limbo;;Genghis;53-55 South Street;;Dorking;Surrey;RH4 2JX;Ceylon Tavern;https://whatpub.com/img/REI/415/genghis-dorking/298/224/1;https://whatpub.com/pubs/REI/415/genghis-dorking;;https://www.google.co.uk/maps/@51.2294581,-0.3345987,3a,75y,63.14h,87.02t/data=!3m6!1e1!3m4!1scU7cpp99KH3vz1tGt4zExw!2e0!7i13312!8i6656
rh42-rialto;;bar;;51.230125;-0.334259;open;;Rialto Lounge & Kitchen;33 South Street;;Dorking;Surrey;RH4 2JZ;;http://www.lacartes.com/images/business/9850/29512/m/53196.jpg;https://whatpub.com/pubs/REI/496/rialto-lounge-kitchen-dorking;;https://www.google.co.uk/maps/@51.2300705,-0.3344011,3a,90y,116.61h,88.67t/data=!3m6!1e1!3m4!1sV0kxnHq1ILYpxe0BS7F4WA!2e0!7i13312!8i6656
rh42-windmill;;;;51.2179772389;-0.329072332;gone;2004;Windmill;Horsham Road;;Dorking;Surrey;RH4 2LL ;;http://www.closedpubs.co.uk/surrey/pics/dorking_windmill.jpg|https://whatpub.com/img/REI/109/windmill-dorking/298/224/1;https://whatpub.com/pubs/REI/109/windmill-dorking;;https://www.google.co.uk/maps/@51.2179296,-0.3289115,3a,89.8y,263.19h,89.3t/data=!3m6!1e1!3m4!1sCiOOPLprLLpfvldQjhWFXA!2e0!7i13312!8i6656
;;;;;;;;;;;;;;;;;;
rh43-arundel-arms;;;;51.2301902877;-0.3372782761;gone;1986;Arundel Arms;22 Howard Road;;Dorking;Surrey;;;http://www.closedpubs.co.uk/surrey/pics/dorking_arundelarms.JPG|https://whatpub.com/img/REI/82/arundel-arms-dorking/298/224/1;https://whatpub.com/pubs/REI/82/arundel-arms-dorking;;https://www.google.co.uk/maps/@51.230175,-0.3370713,3a,75y,269.8h,91.47t/data=!3m7!1e1!3m5!1s93mncSvAe58W8jWgR_RmQg!2e0!6s%2F%2Fgeo2.ggpht.com%2Fcbk%3Fpanoid%3D93mncSvAe58W8jWgR_RmQg%26output%3Dthumbnail%26cb_client%3Dmaps_sv.tactile.gps%26thumb%3D2%26w%3D203%26h%3D100%26yaw%3D119.28106%26pitch%3D0%26thumbfov%3D100!7i13312!8i6656
rh43-falkland-arms;;;;51.2249600882;-0.3353500276;open;;Falkland Arms;60 Falkland Road;;Dorking;Surrey;RH4 3AD ;;https://whatpub.com/img/REI/89/falkland-arms-dorking/200/150;https://whatpub.com/pubs/REI/89/falkland-arms-dorking;;https://www.google.co.uk/maps/@51.2249245,-0.3350063,3a,50.1y,277.83h,95.93t/data=!3m6!1e1!3m4!1sMITRB-0w5o5BUrd6UPphpg!2e0!7i13312!8i6656
rh43-prince-wales;;;;51.2247118608;-0.334100768;open;;Prince of Wales;55 Hampstead Road;;Dorking;Surrey;RH4 3AH ;;https://whatpub.com/img/REI/98/prince-of-wales-dorking/200/150;https://whatpub.com/pubs/REI/98/prince-of-wales-dorking;;https://www.google.co.uk/maps/@51.2245965,-0.3339795,3a,55.9y,340.82h,93.35t/data=!3m6!1e1!3m4!1srPWaa31VlOcV324Emd_awg!2e0!7i13312!8i6656
rh43-cricketers;;;;51.2245346228;-0.368099661;dead;2007;Cricketers;7 Guildford Road;Westcott;Dorking;Surrey;RH4 3NW;;https://whatpub.com/img/REI/384/cricketers-westcott/298/224/1;http://www.closedpubs.co.uk/surrey/westcott_cricketers.html|https://whatpub.com/pubs/REI/384/cricketers-westcott;;https://www.google.co.uk/maps/@51.2246099,-0.3683017,3a,48.9y,90.08h,88.32t/data=!3m6!1e1!3m4!1sl5zPfgqWNVkXpZ0hDvb3qQ!2e0!7i13312!8i6656
rh43-prince-wales-w;;;;51.2257062594;-0.3637397303;open;;Prince of Wales;Guildford Road;Westcott;Dorking;Surrey;RH4 3QE;;https://whatpub.com/img/REI/386/prince-of-wales-westcott/200/150;https://whatpub.com/pubs/REI/386/prince-of-wales-westcott;;https://www.google.co.uk/maps/@51.2255701,-0.3635301,3a,52.1y,321.75h,90.23t/data=!3m6!1e1!3m4!1s3INvJKLcvsyOWZcJBmz6Ig!2e0!7i13312!8i6656
rh43-crown;;;;51.2255441638;-0.3627714528;open;2011;Crown ;Guildford Road;Westcott;Dorking;Surrey;RH4 3QG ;;https://whatpub.com/img/REI/385/bertram-bees-westcott/298/224/1;https://whatpub.com/pubs/REI/385/bertram-bees-westcott;;https://www.google.co.uk/maps/@51.2256148,-0.3630267,3a,49.5y,106.26h,95.29t/data=!3m6!1e1!3m4!1sleKpX1zqnYNmL-1iS66wtw!2e0!7i13312!8i6656
rh43-bricklayers-arms;;;;51.22516;-0.36688;bone;;Bricklayer’s Arms ;Guildford Road;Westcott;Dorking;Surrey;;;http://www.closedpubs.co.uk/surrey/pics/westcott_bricklayersarms.jpg|https://photos.francisfrith.com/frith/westcott-the-village-1922_71741.jpg;http://www.closedpubs.co.uk/surrey/westcott_bricklayersarms.html;;https://www.google.co.uk/maps/@51.2253348,-0.3666861,3a,64.2y,200.04h,100.44t/data=!3m6!1e1!3m4!1sRYdrkcWBJ3Lmcaqc5NhStg!2e0!7i13312!8i6656
rh43-cabin;;;;51.22661;-0.36457;bone;;Cabin ;St John’s Road ;Westcott;Dorking;Surrey;;;https://photos.francisfrith.com/frith/westcott-c1950_w60015.jpg;http://www.closedpubs.co.uk/surrey/westcott_cabin.html;;https://www.google.co.uk/maps/@51.2267345,-0.3644093,3a,75y,234.13h,91.15t/data=!3m6!1e1!3m4!1s-7RPi4uXCKwX3GkY1RvbGw!2e0!7i13312!8i6656
rh43-uncle-toms-cabin;;;;;;bone;;Uncle Tom’s Cabin ;Westcott Street ;Westcott;Dorking;Surrey;;;;http://www.closedpubs.co.uk/surrey/westcott_uncletomscabin.html;;
;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
rh54-royal-oak;;;;51.2183558909;-0.3152062924;open;;Royal Oak;Chart Lane South ;Stonebridge ;Dorking;Surrey;RH5 4DJ ;;https://whatpub.com/img/REI/363/royal-oak-stonebridge/200/150;https://whatpub.com/pubs/REI/363/royal-oak-stonebridge;;https://www.google.co.uk/maps/@51.2182879,-0.3150384,3a,75y,289.02h,85.04t/data=!3m6!1e1!3m4!1s1QJTAuwQS5C4edw2uAZl-A!2e0!7i13312!8i6656
rh54-plough;;;;51.2073824974;-0.3113546027;gone;2009;Plough;Blackbrook Road ;Blackbrook;Dorking;Surrey;RH5 4DS ;;https://whatpub.com/img/REI/20/plough-blackbrook/298/224/1;https://whatpub.com/pubs/REI/20/plough-blackbrook;;https://www.google.co.uk/maps/@51.2071795,-0.3115026,3a,66.7y,21.95h,88.19t/data=!3m6!1e1!3m4!1s4YmpKbZLoMah-SqZr2eEZg!2e0!7i13312!8i6656
rh54-norfolk-arms;;;;51.2023392863;-0.3292438415;bone;1960s;Norfolk Arms;Horsham Road;Mid Holmwood;Dorking;Surrey;;;http://www.closedpubs.co.uk/surrey/pics/midholmwood_norfolkarms.JPG|https://photos.francisfrith.com/frith/south-holmwood-norfolk-arms-1924_75528.jpg|https://photos.francisfrith.com/frith/south-holmwood-norfolk-arms-c1965_s157020.jpg;http://www.closedpubs.co.uk/surrey/midholmwood_norfolkarms.html;;https://www.google.co.uk/maps/@51.2024255,-0.3290335,3a,75y,224.79h,91.06t/data=!3m6!1e1!3m4!1s0fF56FiALCDqtmOU9Cb7WQ!2e0!7i13312!8i6656
rh54-old-nags-head;;;;;;bone;1830s;Old Nag's Head;Horsham Road;Mid Holmwood;Dorking;Surrey;;;http://www.closedpubs.co.uk/surrey/pics/midholmwood_oldnagshead.JPG;http://www.closedpubs.co.uk/surrey/midholmwood_oldnagshead.html;;https://www.google.co.uk/maps/@51.2028949,-0.3290025,3a,26.8y,39.18h,87.74t/data=!3m6!1e1!3m4!1sbiP28sJgZvevs5oFYg6cpw!2e0!7i13312!8i6656
rh54-holly-laurel;;;;51.1940784112;-0.3256469992;dead;;Holly & Laurel;Horsham Road;South Holmwood;Dorking;Surrey;RH5 4NG ;Sawyer’s Arms;http://www.closedpubs.co.uk/surrey/pics/southholmwood_hollylaurel.JPG|https://photos.francisfrith.com/frith/south-holmwood-the-village-c1955_s157009.jpg|https://photos.francisfrith.com/frith/south-holmwood-holly-and-laurel-hotel-c1955_s157006.jpg;http://www.closedpubs.co.uk/surrey/southholmwood_hollylaurel.html|https://whatpub.com/pubs/REI/360/holly-laurel-south-holmwood;;https://www.google.co.uk/maps/@51.1943824,-0.325654,3a,89.9y,266.58h,90.78t/data=!3m6!1e1!3m4!1sWBGuptmE6qhxI8Zn8hiTWQ!2e0!7i13312!8i6656
rh54-surrey-hills-hotel;;hotel;;51.169711;-0.316694;dead;2012 (but hotel remains open);Surrey Hills Hotel bar;Horsham Road;Capel;Dorking;Surrey;RH5 4PG;;https://whatpub.com/img/REI/40/surrey-hills-hotel-capel/298/224/1;https://whatpub.com/pubs/REI/40/surrey-hills-hotel-capel;;https://www.google.co.uk/maps/@51.170012,-0.3172997,3a,43.4y,135.57h,98.19t/data=!3m6!1e1!3m4!1s4yRq-MqwqhHUPhuo8-_40A!2e0!7i13312!8i6656
rh54-white-hart;;;;51.1800863221;-0.3174357642;gone;1991;White Hart;Old Horsham Road ;Beare Green;Dorking;Surrey;RH5 4QY ;;https://photos.francisfrith.com/frith/beare-green-the-white-hart-1924_75499a.jpg|https://photos.francisfrith.com/frith/beare-green-white-hart-inn-c1965_b41015.jpg;https://whatpub.com/pubs/REI/16/white-hart-beare-green;;https://www.google.co.uk/maps/@51.1801685,-0.3179117,3a,75y,77.31h,96.28t/data=!3m6!1e1!3m4!1sExPiNA_9wJscyPIXKqQC2g!2e0!7i13312!8i6656
rh54-dukes-head;;;;51.1750369183;-0.315569979;open;;Duke's Head;Horsham Road;Beare Green;Dorking;Surrey;RH5 4QP ;;https://whatpub.com/img/REI/15/dukes-head-beare-green/298/224/1;https://whatpub.com/pubs/REI/15/dukes-head-beare-green;;https://www.google.co.uk/maps/@51.174957,-0.3159088,3a,49.7y,54.87h,90.56t/data=!3m6!1e1!3m4!1sy3DtdVbccZueCyKlUBJUWg!2e0!7i13312!8i6656
rh54-henfold-lakes;;bar;;51.182695644;-0.3008419329;limbo;2015;Henfold Lakes;Henfold Lane;Beare Green;Dorking;Surrey;RH5 4RW;;https://whatpub.com/img/REI/449/henfold-lakes-beare-green/298/224/1;https://whatpub.com/pubs/REI/449/henfold-lakes-beare-green;;
;;;;;;;;;;;;;;;;;;
rh55-golf-club;;bar;;51.143116;-0.287353;open;;Rusper Golf Club;Rusper Road ;Newdigate;Dorking;Surrey;RH5 5BX ;;https://whatpub.com/img/REI/505/rusper-golf-club-newdigate/298/224/1;https://whatpub.com/pubs/REI/505/rusper-golf-club-newdigate;;
rh55-six-bells;;;;51.1650432572;-0.2890414165;open;;Six Bells;Village Street ;Newdigate;Dorking;Surrey;RH5 5DH ;;https://whatpub.com/img/REI/260/six-bells-newdigate/298/224/1000001;https://whatpub.com/pubs/REI/260/six-bells-newdigate;;https://www.google.co.uk/maps/@51.1650785,-0.2888299,3a,74.5y,273.63h,91.5t/data=!3m6!1e1!3m4!1srYZREWgdmRYWjMgdT1-vlQ!2e0!7i13312!8i6656
rh55-surrey-oaks;;;;51.1791546598;-0.2771902111;open;;Surrey Oaks;Parkgate Road, Parkgate;Newdigate;Dorking;Surrey;RH5 5DZ;;https://whatpub.com/img/REI/261/surrey-oaks-newdigate/298/224/1;https://whatpub.com/pubs/REI/261/surrey-oaks-newdigate;;https://www.google.co.uk/maps/@51.1790873,-0.276908,3a,52.4y,300.49h,91.39t/data=!3m6!1e1!3m4!1spttaj3qHEUbp33nWC5UU9Q!2e0!7i13312!8i6656
rh55-crown;;;;51.1535240317;-0.3201377419;open;;Crown;98 The Street;Capel;Dorking;Surrey;RH5 5JY;;https://whatpub.com/img/REI/38/crown-capel/298/224/1;https://whatpub.com/pubs/REI/38/crown-capel;;https://www.google.co.uk/maps/@51.1534169,-0.3198377,3a,51.7y,296.58h,95.83t/data=!3m6!1e1!3m4!1s6KYE4ssO75T5a3hlNKMScQ!2e0!7i13312!8i6656
rh55-kings-head;;;;51.1556320025;-0.3208243874;gone;1986;King's Head;The Street;Capel;Dorking;Surrey;;;https://photos.francisfrith.com/frith/capel-the-king-s-head-c1955_c20024.jpg;https://whatpub.com/pubs/REI/39/kings-head-capel;;https://www.google.co.uk/maps/@51.1556939,-0.3204809,3a,75y,265.42h,92.31t/data=!3m6!1e1!3m4!1soUhYkMDhPBFJky9hRzqkXg!2e0!7i13312!8i6656
rh55-jolly-farmer;;;;51.1506252035;-0.3210148229;bone;;Jolly Farmer ;177 The Street ;Capel;Dorking;Surrey;;;;http://www.closedpubs.co.uk/surrey/capel_jollyfarmer.html;;https://www.google.co.uk/maps/@51.1507099,-0.3218191,3a,24.2y,105.09h,88.32t/data=!3m6!1e1!3m4!1suNIuK2ndYFiwnuz055h_7A!2e0!7i13312!8i6656
rh55-gatton-manor;;hotel;;51.138794;-0.388292;open;;Gatton Manor;Standon Lane;Ockley;Dorking;Surrey;RH5 5PQ;;https://whatpub.com/img/REI/268/gatton-manor-ockley/298/224/1;https://whatpub.com/pubs/REI/268/gatton-manor-ockley;;https://www.google.co.uk/maps/@51.138634,-0.3886128,3a,90y,9.9h,87.45t/data=!3m6!1e1!3m4!1sC0bK_z5nsgWNsSV22VYdNg!2e0!7i13312!8i6656
rh55-punchbowl;;;;51.124594;-0.382355;open;;Punchbowl;Oakwood Hill Lane ;Okewood Hill ;Dorking;Surrey;RH5 5PU ;;https://whatpub.com/img/REI/266/punchbowl-okewood-hill/298/224/1000001;https://whatpub.com/pubs/REI/266/punchbowl-okewood-hill;;https://www.google.co.uk/maps/@51.1245265,-0.382295,3a,75y,334.78h,92.08t/data=!3m6!1e1!3m4!1slgIbm1YMsXN_zXAWhJI9bA!2e0!7i13312!8i6656
rh55-scarlett-arms;;;;51.131432;-0.402269;open;;Scarlett Arms;Walliswood Green Road;Walliswood;Dorking;Surrey;RH5 5RD;;https://whatpub.com/img/REI/374/scarlett-arms-walliswood/298/224/1;https://whatpub.com/pubs/REI/374/scarlett-arms-walliswood;;https://www.google.co.uk/maps/@51.1315528,-0.4024364,3a,49.8y,128.41h,84.81t/data=!3m6!1e1!3m4!1srYASSuGb_PFRKq17zJI8AQ!2e0!7i13312!8i6656
rh55-parrot;;;;51.1597534599;-0.3940916169;open;;Parrot;Horsham Road;Forest Green;Dorking;Surrey;RH5 5RZ;;https://whatpub.com/img/REI/177/parrot-inn-forest-green/298/224/1;https://whatpub.com/pubs/REI/177/parrot-inn-forest-green;;https://www.google.co.uk/maps/@51.1599302,-0.3945067,3a,52.4y,116.68h,90.28t/data=!3m6!1e1!3m4!1sJhE6Kl8R3RkXJRU8uJH4TQ!2e0!7i13312!8i6656
rh55-red-lion;;;;51.1495618619;-0.3603091849;open;;Inn on the Green;Stane Street;Ockley;Dorking;Surrey;RH5 5TD;Red Lion ;https://whatpub.com/img/REI/269/inn-on-the-green-ockley/298/224/1000001;https://whatpub.com/pubs/REI/269/inn-on-the-green-ockley;;https://www.google.co.uk/maps/@51.14969,-0.3603743,3a,75y,168.24h,96.43t/data=!3m6!1e1!3m4!1sWeVwP14bneAkZSPA2xAqqA!2e0!7i13312!8i6656
rh55-old-school-house;;;;51.1431114635;-0.3654778017;gone;2015;Old School House;Stane Street;Ockley;Dorking;Surrey;RH5 5TH;;https://whatpub.com/img/REI/271/old-school-house-ockley/298/224/1;https://whatpub.com/pubs/REI/271/old-school-house-ockley;;https://www.google.co.uk/maps/@51.1430885,-0.3650266,3a,51.4y,276.01h,90.43t/data=!3m6!1e1!3m4!1srk2qWXo6O_IiEz50EsN4_g!2e0!7i13312!8i6656
rh55-cricketers-arms;;;;51.1452215926;-0.3637343659;open;;Cricketer’s Arms;Stane Street;Ockley;Dorking;Surrey;RH5 5TP;;https://whatpub.com/img/REI/267/cricketers-arms-ockley/298/224/1;https://whatpub.com/pubs/REI/267/cricketers-arms-ockley;;https://www.google.co.uk/maps/@51.1451121,-0.3636056,3a,75y,330.1h,85.56t/data=!3m6!1e1!3m4!1s828-xGbOKRjsW4JsTt-G2w!2e0!7i13312!8i6656
rh55-kings-arms;;;;51.1524220614;-0.358265343;gone;2012;King's Arms;Stane Street;Ockley;Dorking;Surrey;RH5 5TS;;https://whatpub.com/img/REI/270/kings-arms-inn-ockley/298/224/1;https://whatpub.com/pubs/REI/270/kings-arms-inn-ockley;;https://www.google.co.uk/maps/@51.1523903,-0.3584662,3a,75y,72.15h,92.86t/data=!3m7!1e1!3m5!1s9lvKMfxeTnq1jh2I04itaA!2e0!6s%2F%2Fgeo3.ggpht.com%2Fcbk%3Fpanoid%3D9lvKMfxeTnq1jh2I04itaA%26output%3Dthumbnail%26cb_client%3Dmaps_sv.tactile.gps%26thumb%3D2%26w%3D203%26h%3D100%26yaw%3D162.24774%26pitch%3D0%26thumbfov%3D100!7i13312!8i6656
rh55-brewery-arms;;;;51.1433352697;-0.3650017096;bone;;Brewery Arms ;Stane Street;Ockley;Dorking;Surrey;;;http://www.closedpubs.co.uk/surrey/pics/ockley_brewersarms.jpg;http://www.closedpubs.co.uk/surrey/ockley_brewersarms.html;;https://www.google.co.uk/maps/@51.1433604,-0.3648399,3a,90y,264.03h,92.09t/data=!3m6!1e1!3m4!1sbDg7CgS0Xo71uC5CdJ5Dnw!2e0!7i13312!8i6656
;;;;;;;;;;;;;;;;;;
rh56-beehive;;;;51.2474836562;-0.3239356968;bone;1876;Beehive;London Road;;Dorking;Surrey;;;http://www.closedpubs.co.uk/surrey/pics/dorking_beehive2.jpg;http://www.closedpubs.co.uk/surrey/dorking_beehive2.html;;https://www.google.co.uk/maps/@51.2474026,-0.3242468,3a,51.6y,67.5h,91.52t/data=!3m6!1e1!3m4!1sAnAmojoR4s7Kag8YX8IexA!2e0!7i13312!8i6656
